step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
10,0.100000,1,0.041500929674,0,0.253200528,0.246599765,0.910810326,0.000553766,0.001018239,-0.000850190,0.001437460,0.008594740,0.253548132,-0.245255227,0.918463729,0.000767146,-0.001098115,0.000549694,0.001447941,0.006927310,-0.004014549,-0.010828105,0.010731280,-0.009175615,0.510342089,0.012234047,0.019159116,0.000465870,0.005807799,0.001560473,-0.020424877,-0.512865721,-0.006510971,0.018440297,-0.001417618,0.006666562,-0.000606821,0.260893192,-1.113559123,0.738965530,-2.771992351,0.113035424,1.261782998,3.882966695,-0.031867622,0.832505175,0.032964126,-3.967296658,-1.325256496,-4.080778717,4.453498846,-0.012579689,1.250390626,-0.302321118,-0.004657567,0
11,0.110000,1,0.040875570671,0,0.253799375,0.247685626,0.909901255,0.000598847,0.001085861,-0.000909071,0.001537570,0.010132311,0.254403110,-0.246494487,0.919096342,0.000854978,-0.001239259,0.000632613,0.001633080,0.008560390,-0.004579991,-0.012824794,0.012760507,-0.010936537,0.512206588,0.014335031,0.022486811,0.000549835,0.006848219,0.001838774,-0.024897887,-0.515625193,-0.008902599,0.022777949,-0.001641592,0.008305812,-0.000809513,0.009808945,-0.970058435,0.740154409,-2.140452725,0.635051815,0.721205420,3.509737498,0.052424489,0.635752234,0.051917025,-3.753628331,-1.364643027,-3.158720921,3.995597960,-0.110739711,0.921459507,-0.247535563,-0.002156875,0
12,0.120000,1,0.040188502825,0,0.254445051,0.248842027,0.908939767,0.000645676,0.001156401,-0.000961488,0.001636650,0.011768960,0.255337079,-0.247860450,0.919811825,0.000933969,-0.001365963,0.000715483,0.001802794,0.010363184,-0.005119344,-0.014932839,0.014863631,-0.012974658,0.514082389,0.016562193,0.026202802,0.000630613,0.007971890,0.002120371,-0.029767627,-0.518517192,-0.011702305,0.027560950,-0.001866825,0.010070102,-0.001042436,0.310524832,-0.435678837,1.581105905,-2.367745900,0.527118699,0.308780738,2.824126720,0.043637486,0.543706975,0.098284960,-2.345075051,-0.850969873,-4.099651787,4.233044800,-0.145607773,1.065471348,-0.337494446,0.000114906,1
13,0.130000,1,0.039449444443,0,0.255130970,0.250057561,0.907922313,0.000685918,0.001215534,-0.001017454,0.001727200,0.013496160,0.256339053,-0.249335406,0.920605277,0.001001973,-0.001474956,0.000793452,0.001951669,0.012314853,-0.005657715,-0.017137890,0.017040769,-0.015226825,0.516021697,0.018861476,0.030269767,0.000716633,0.009159136,0.002407159,-0.035012729,-0.521545654,-0.014817883,0.032743511,-0.002103132,0.011926537,-0.001300114,-0.125298859,-0.488475385,1.355672467,-1.418151047,0.833677131,0.641724789,2.239510915,0.060703510,0.579329918,0.064785537,-1.969722513,-2.382095990,-0.868435323,2.932449820,-0.212450984,0.934251474,-0.099939379,0.000182008,1
14,0.140000,1,0.038734119889,0,0.255861261,0.251315201,0.906854719,0.000730291,0.001257640,-0.001067594,0.001804090,0.015300250,0.257391762,-0.250942023,0.921410757,0.001052709,-0.001606617,0.000805480,0.002082838,0.014397691,-0.006165035,-0.019386509,0.019376019,-0.017715766,0.518013715,0.021191637,0.034619145,0.000807017,0.010400753,0.002703777,-0.040492338,-0.524659214,-0.018343427,0.038349377,-0.002353999,0.013889519,-0.001591541,-0.148919721,-0.414050557,1.259354662,-1.279911039,0.809993577,0.568581976,2.131980282,0.061015320,0.542040523,0.058753032,-1.812132586,-2.326754480,-0.693905265,2.558928131,-0.208654469,0.773441643,-0.092653043,0.000272733,1
15,0.150000,1,0.038040385778,0,0.256625786,0.252616431,0.905737352,0.000764526,0.001301229,-0.001117367,0.001877819,0.017178069,0.258477509,-0.252633238,0.922231696,0.001085747,-0.001691215,0.000820939,0.002170943,0.016568634,-0.006684884,-0.021683975,0.021846836,-0.020346522,0.520089102,0.023585970,0.039192473,0.000903472,0.011700302,0.003006872,-0.046168920,-0.528010983,-0.021955814,0.044248487,-0.002626111,0.015945927,-0.001892961,-0.592277826,0.185516983,1.419192180,-1.151725399,0.783009450,0.498823224,2.030982303,0.060436158,0.505810522,0.052428872,-1.037142119,-2.042679956,-0.422291492,2.569493860,-0.197411044,0.676817389,-0.111088136,0.000377762,2
16,0.160000,1,0.037367036693,0,0.257421194,0.253957437,0.904572493,0.000795408,0.001341006,-0.001164859,0.001946245,0.019124314,0.259591402,-0.254401792,0.923073286,0.001113893,-0.001768555,0.000841590,0.002253179,0.018821814,-0.007219625,-0.024022847,0.024443588,-0.023105269,0.522245488,0.026037162,0.043979000,0.001006028,0.013054056,0.003315843,-0.052026716,-0.531595427,-0.025637591,0.050403491,-0.002919089,0.018079678,-0.002203647,-0.489689407,0.241060942,1.266118566,-1.188743630,0.991448574,-0.144017359,2.192882656,0.068017136,0.477723003,0.051391766,-0.875644416,-2.009198852,-0.379884678,2.234145310,-0.141380648,0.532219965,-0.110168804,0.000312929,1
17,0.170000,1,0.036765149831,0,0.258256909,0.255319940,0.903369429,0.000835715,0.001362503,-0.001203064,0.002000549,0.021124863,0.260706723,-0.256260060,0.923893168,0.001115321,-0.001858268,0.000819882,0.002317177,0.021138990,-0.007813594,-0.026343166,0.027182259,-0.025979189,0.524480175,0.028538236,0.048968625,0.001114628,0.014458391,0.003630057,-0.057988225,-0.535384140,-0.029361598,0.056815444,-0.003231808,0.020281112,-0.002525442,-0.576367758,0.255867942,1.166529045,-0.940820129,0.830461383,0.160589704,1.966399033,0.006127662,0.414908901,0.062967099,-0.982904594,-1.792071033,-0.238338463,2.054544431,-0.131010093,0.441053629,-0.105394028,0.000296225,1
18,0.180000,1,0.036230804837,0,0.259129588,0.256697177,0.902126232,0.000872678,0.001377237,-0.001243197,0.002050339,0.023175202,0.261820957,-0.258201436,0.924698661,0.001114234,-0.001941376,0.000805493,0.002378923,0.023517914,-0.008456532,-0.028639380,0.030047543,-0.028971983,0.526814007,0.031024908,0.054177538,0.001230029,0.015910498,0.003949411,-0.064037299,-0.539373772,-0.033123593,0.063450811,-0.003558665,0.022535767,-0.002858254,-0.587967850,0.266575704,1.060459483,-0.800476241,0.755946300,0.210498409,1.831018565,-0.000339094,0.376696167,0.056857518,-0.989428565,-1.648527281,-0.144689115,1.841950623,-0.116884394,0.354697732,-0.099738299,0.000278075,1
19,0.190000,1,0.035760713773,0,0.260035360,0.258089507,0.900847166,0.000905772,0.001392330,-0.001279065,0.002096429,0.025271631,0.262932597,-0.260218733,0.925495906,0.001111640,-0.002017297,0.000797245,0.002437382,0.025955295,-0.009157106,-0.030910007,0.033029479,-0.032058859,0.529230885,0.033527639,0.059583091,0.001346043,0.017404096,0.004275060,-0.070184663,-0.543542612,-0.036909421,0.070291633,-0.003898624,0.024834528,-0.003201605,-0.580738818,0.273491417,0.954991457,-0.689447363,0.699955650,0.205919163,1.717993583,0.001850574,0.343553392,0.048576568,-0.974877062,-1.521801208,-0.068085006,1.635302084,-0.102155866,0.275240916,-0.093871005,0.000258973,1
20,0.200000,1,0.035351615253,0,0.260970632,0.259495519,0.899534974,0.000935272,0.001406012,-0.001312192,0.002138563,0.027410193,0.264040022,-0.262305279,0.926290805,0.001107425,-0.002086547,0.000794899,0.002492375,0.028447670,-0.009916478,-0.033153976,0.036117461,-0.035225783,0.531723358,0.036051420,0.065171746,0.001462023,0.018935363,0.004606396,-0.076430970,-0.547876304,-0.040709719,0.077316650,-0.004250270,0.027168758,-0.003554930,-0.565478544,0.277250125,0.851653681,-0.593301960,0.650082365,0.183286389,1.614816375,0.005596362,0.312408695,0.040360968,-0.953108169,-1.402448537,-0.001454396,1.439886746,-0.087616577,0.202232770,-0.087844409,0.000239533,1
21,0.210000,1,0.035000313534,0,0.261931955,0.260913520,0.898192063,0.000961323,0.001418002,-0.001342911,0.002176759,0.029586953,0.265141736,-0.264454661,0.927088897,0.001101714,-0.002149381,0.000798092,0.002543731,0.030991400,-0.010733923,-0.035370596,0.039300942,-0.038461651,0.534285826,0.038595793,0.070932200,0.001578188,0.020500986,0.004942589,-0.082774765,-0.552362176,-0.044516826,0.084505197,-0.004612132,0.029530513,-0.003917642,-0.546019378,0.278412884,0.751084840,-0.506947607,0.602388982,0.154624226,1.517345600,0.009148540,0.282436488,0.032714939,-0.928357164,-1.287685914,0.058162641,1.256501447,-0.073596926,0.135080451,-0.081670265,0.000220387,1
22,0.220000,1,0.034703678399,0,0.262916015,0.262341792,0.896820716,0.000984061,0.001428272,-0.001371347,0.002211092,0.031798045,0.266236393,-0.266660657,0.927895340,0.001094658,-0.002205997,0.000806443,0.002591341,0.033582741,-0.011607916,-0.037559492,0.042569589,-0.041756850,0.536913302,0.041158494,0.076854136,0.001694913,0.022097850,0.005282819,-0.089213871,-0.556988294,-0.048324077,0.091837732,-0.004982756,0.031912491,-0.004289138,-0.524194777,0.277467011,0.653635997,-0.427947303,0.555250854,0.125178711,1.423796257,0.012025178,0.253371508,0.025748165,-0.902281533,-1.176404078,0.112327826,1.084905988,-0.060246162,0.073249361,-0.075367442,0.000202161,1
23,0.230000,1,0.034458643782,0,0.263919635,0.263778667,0.895423158,0.001003620,0.001436874,-0.001397558,0.002241658,0.034039703,0.267322801,-0.268917223,0.928714902,0.001086407,-0.002256565,0.000819562,0.002635157,0.036217898,-0.012536511,-0.039720545,0.045913344,-0.045102743,0.539601017,0.043736658,0.082927807,0.001812553,0.023722957,0.005626320,-0.095745812,-0.561743179,-0.052125513,0.099295918,-0.005360740,0.034307977,-0.004668802,-0.501052679,0.274833362,0.559525389,-0.354904729,0.507874787,0.097664892,1.333276060,0.014123833,0.225128883,0.019459229,-0.875629056,-1.068041915,0.161952988,0.924575392,-0.047619752,0.016276436,-0.068964629,0.000185445,1
24,0.240000,1,0.034262208107,0,0.264939771,0.265222556,0.894001577,0.001020136,0.001443889,-0.001421580,0.002268564,0.036308267,0.268399906,-0.271218474,0.929551964,0.001077106,-0.002301252,0.000837062,0.002675180,0.038893078,-0.013517526,-0.041853853,0.049322463,-0.048491431,0.542344258,0.046327340,0.089143857,0.001931395,0.025373402,0.005972395,-0.102367982,-0.566615706,-0.055915715,0.106862595,-0.005744748,0.036710788,-0.005056002,-0.477263508,0.270874618,0.468894099,-0.286923550,0.459818606,0.073664495,1.245298066,0.015467398,0.197689787,0.013813635,-0.848772169,-0.962251269,0.207595699,0.774915277,-0.035719227,-0.036239967,-0.062497063,0.000170785,1
25,0.250000,1,0.034111436149,0,0.265973513,0.266671966,0.892558138,0.001033742,0.001449410,-0.001443439,0.002291927,0.038600194,0.269466794,-0.273558691,0.930410518,0.001066887,-0.002340217,0.000858554,0.002711453,0.041604531,-0.014548645,-0.043959676,0.052787534,-0.051915610,0.545138286,0.048927788,0.095493235,0.002051650,0.027046359,0.006320417,-0.109077714,-0.571595036,-0.059689723,0.114521729,-0.006133518,0.039115226,-0.005450099,-0.453288155,0.265902399,0.381830462,-0.223385228,0.410805553,0.054181832,1.159584350,0.016119830,0.171060816,0.008768106,-0.821913857,-0.858781384,0.249605115,0.635332619,-0.024515088,-0.084650816,-0.056002947,0.000158669,1
26,0.260000,1,0.034003462063,0,0.267018086,0.268125501,0.891094980,0.001044574,0.001453536,-0.001463159,0.002311868,0.040912061,0.270522669,-0.275932317,0.931294175,0.001055876,-0.002373625,0.000883657,0.002744052,0.044348583,-0.015627492,-0.046038413,0.056299495,-0.055368481,0.547978295,0.051535603,0.101967142,0.002173452,0.028739086,0.006669820,-0.115872324,-0.576670592,-0.063442971,0.122258354,-0.006525860,0.041516041,-0.005850445,-0.429458251,0.260183477,0.298382638,-0.163843245,0.360645318,0.039893709,1.075976022,0.016156200,0.145258069,0.004278266,-0.795177272,-0.757435871,0.288205221,0.505260265,-0.013961997,-0.129264625,-0.049520446,0.000149520,1
27,0.270000,1,0.033935493203,0,0.268070853,0.269581867,0.889614219,0.001052766,0.001456366,-0.001480761,0.002328513,0.043240574,0.271566854,-0.278333959,0.932206172,0.001044185,-0.002401643,0.000911996,0.002773076,0.047121658,-0.016751667,-0.048090559,0.059849639,-0.058843690,0.550859386,0.054148836,0.108557008,0.002296865,0.030448918,0.007020100,-0.122749125,-0.581832025,-0.067171258,0.130058513,-0.006920653,0.043908390,-0.006256392,-0.406019568,0.253945410,0.218566176,-0.107966181,0.309200062,0.031270186,0.994387801,0.015652120,0.120300607,0.000300693,-0.768648361,-0.658055919,0.323547073,0.384165008,-0.004009652,-0.170353440,-0.043085324,0.000143690,1
28,0.280000,1,0.033904814422,0,0.269129307,0.271039867,0.888117948,0.001058454,0.001458000,-0.001496270,0.002341989,0.045582564,0.272598774,-0.280758400,0.933149376,0.001031920,-0.002424441,0.000943204,0.002798644,0.049920302,-0.017918787,-0.050116687,0.063429621,-0.062335284,0.553776541,0.056766059,0.115254472,0.002421894,0.032173277,0.007370807,-0.129705444,-0.587069203,-0.070870725,0.137909198,-0.007316843,0.046287813,-0.006667291,-0.383158303,0.247381757,0.142369321,-0.055503214,0.256372162,0.028633982,0.914783162,0.014680492,0.096207724,-0.003206957,-0.742397810,-0.560513089,0.355743489,0.271549423,0.005389235,-0.208157324,-0.036729154,0.000141459,1
29,0.290000,1,0.033908792558,0,0.270191079,0.272498402,0.886608236,0.001061771,0.001458534,-0.001509713,0.002352427,0.047934991,0.273617949,-0.283200595,0.934126300,0.001019174,-0.002442195,0.000976924,0.002820889,0.052741191,-0.019126510,-0.052117420,0.067031460,-0.065837675,0.556724615,0.059386408,0.122051374,0.002548488,0.033909665,0.007721545,-0.136738628,-0.592372185,-0.074537837,0.145798299,-0.007713434,0.048650201,-0.007082498,-0.361018812,0.240656980,0.069757273,-0.006260378,0.202103762,0.032187679,0.837159581,0.013311024,0.072997827,-0.006286376,-0.716493473,-0.464705050,0.384892527,0.166951275,0.014273272,-0.242888021,-0.030478031,0.000143034,1
30,0.300000,1,0.033944880881,0,0.271253929,0.273956464,0.885087120,0.001062850,0.001458063,-0.001521115,0.002359956,0.050294946,0.274623982,-0.285655680,0.935139112,0.001006033,-0.002455085,0.001012812,0.002839953,0.055581144,-0.020372549,-0.054093415,0.070647535,-0.069345615,0.559698327,0.062009621,0.128939755,0.002676550,0.035655674,0.008071962,-0.143846051,-0.597731220,-0.078169375,0.153714556,-0.008109485,0.050991773,-0.007501378,-0.339715878,0.233909450,0.000674923,0.039918161,0.146383358,0.042022818,0.761538918,0.011610633,0.050687966,-0.008979036,-0.691010147,-0.370551777,0.411092870,0.069941010,0.022668728,-0.274732476,-0.024351777,0.000148545,1
31,0.310000,1,0.034010623318,0,0.272315751,0.275413139,0.883556610,0.001061822,0.001456675,-0.001530510,0.002364705,0.052659651,0.275616556,-0.288118975,0.936189647,0.000992573,-0.002463295,0.001050535,0.002855985,0.058437129,-0.021654689,-0.056045344,0.074270586,-0.072854182,0.562692250,0.064636052,0.135911852,0.002805944,0.037408983,0.008421750,-0.151025124,-0.603136724,-0.081762423,0.161647507,-0.008504110,0.053309056,-0.007923306,-0.319334012,0.227237839,-0.064961299,0.083167043,0.089256548,0.058118965,0.687960296,0.009643958,0.029293564,-0.011326425,-0.666054165,-0.277994618,0.434451063,-0.019891248,0.030587670,-0.303858812,-0.018363618,0.000158055,1
32,0.320000,1,0.034103658125,0,0.273374568,0.276867595,0.882018682,0.001058817,0.001454456,-0.001537929,0.002366804,0.055026455,0.276595417,-0.290585987,0.937279421,0.000978862,-0.002467012,0.001089774,0.002869133,0.061306262,-0.022970801,-0.057973883,0.077893705,-0.076358757,0.565700811,0.067266686,0.142960102,0.002936498,0.039167361,0.008770641,-0.158273298,-0.608579284,-0.085314362,0.169587453,-0.008896467,0.055598866,-0.008347670,-0.299971893,0.220756290,-0.127226805,0.123617201,0.030838764,0.080338718,0.616473844,0.007473604,0.008828131,-0.013370030,-0.641720516,-0.186973202,0.455094565,-0.102903735,0.038027874,-0.330411267,-0.012520310,0.000171617,1
33,0.330000,1,0.034221719123,0,0.274428530,0.278319082,0.880475272,0.001053962,0.001451486,-0.001543409,0.002366382,0.057392837,0.277560377,-0.293052411,0.938409646,0.000964960,-0.002466424,0.001130225,0.002879549,0.064185811,-0.024318847,-0.059879697,0.081510328,-0.079855015,0.568718297,0.069903132,0.150077149,0.003068017,0.040928668,0.009118398,-0.165588077,-0.614049643,-0.088822856,0.177525409,-0.009285766,0.057858290,-0.008773869,-0.280268570,0.214748050,-0.185747952,0.159931227,-0.026333510,0.102652257,0.547776438,0.005218102,-0.009844723,-0.015190882,-0.615380382,-0.098351501,0.470560672,-0.181726178,0.044992603,-0.353921811,-0.006699882,0.000189188,1
34,0.340000,1,0.034362639508,0,0.275475913,0.279766922,0.878928280,0.001047383,0.001447840,-0.001546992,0.002363564,0.059756401,0.278511296,-0.295514135,0.939581246,0.000950919,-0.002461724,0.001171600,0.002887382,0.067073193,-0.025696889,-0.061763436,0.085114228,-0.083338912,0.571738867,0.072547611,0.157255843,0.003200283,0.042690858,0.009464819,-0.172967028,-0.619538700,-0.092285841,0.185453075,-0.009671262,0.060084673,-0.009201321,-0.255287817,0.209481689,-0.239534071,0.187959955,-0.071648612,0.101377528,0.484543375,0.003273657,-0.024282656,-0.017121117,-0.578451960,-0.016150501,0.474300414,-0.263568138,0.051288991,-0.372762369,-0.000602096,0.000210465,1
35,0.350000,1,0.034524359087,0,0.276515114,0.281210468,0.877379532,0.001039201,0.001443546,-0.001548748,0.002358471,0.062114872,0.279448072,-0.297967258,0.940794873,0.000936776,-0.002453123,0.001213627,0.002892793,0.069965987,-0.027102959,-0.063625700,0.088699553,-0.086806815,0.574756804,0.075202356,0.164489314,0.003333071,0.044452063,0.009809721,-0.180407517,-0.625037592,-0.095701770,0.193362568,-0.010052259,0.062275663,-0.009629442,-0.608157460,0.518017039,-0.237942367,0.213792424,-0.112286887,0.095521051,0.424555801,0.001511839,-0.037940572,-0.019109257,-0.169320449,0.148255128,0.497567270,-0.217480767,0.056200788,-0.437115643,0.005227009,0.000727281,2
36,0.360000,1,0.034638246473,0,0.277544630,0.282648951,0.875830650,0.001029516,0.001438483,-0.001548882,0.002351206,0.064466078,0.280370605,-0.300408137,0.942050964,0.000922533,-0.002440879,0.001256091,0.002895984,0.072861970,-0.028534557,-0.065467016,0.092260925,-0.090255923,0.577767576,0.077867239,0.171771240,0.003466187,0.046210841,0.010152911,-0.187905852,-0.630538099,-0.099070268,0.201245705,-0.010428127,0.064429378,-0.010057624,-0.556623908,0.494516414,-0.283380016,0.237587131,-0.148656813,0.085720702,0.367577876,-0.000096377,-0.050854279,-0.021127264,-0.159335523,0.215927039,0.498043700,-0.292215621,0.060917566,-0.445324428,0.010769048,0.000617181,1
